commentID,avgparseht,avgNPsent,avgVPsent,avgSUBsent,avgcosine,avgwordover,avgNNPRPover,avgPRPsent,avgDefSent
208805,10.2500,6.1875,2.6875,0.3750,0.1121,0.0808,0.0548,0.7500,0.5625
217469,6.0000,1.0000,1.0000,0.0000,�,�,�,0.0000,1.0000
282544,17.6667,13.6667,9.6667,1.6667,0.3153,0.1543,0.0357,2.0000,1.0000
222361,10.6154,7.6154,1.6923,0.1538,0.1812,0.0980,0.0252,0.0769,0.8462
82156,11.5000,6.2500,3.7500,0.5000,0.1618,0.0494,0.0333,0.5000,1.7500
124362,10.0000,4.0000,2.0000,1.0000,�,�,�,2.0000,0.0000
16291,14.0000,2.0000,6.0000,1.0000,�,�,�,0.0000,1.0000
363686,15.0000,5.5000,7.0000,0.5000,0.2551,0.1364,0.2000,0.5000,2.0000
397945,13.0000,4.0000,3.6667,1.3333,0.3266,0.1597,0.1000,1.0000,1.3333
42359,15.0000,14.0000,10.0000,2.0000,�,�,�,2.0000,3.0000
255005,7.6667,4.3333,1.1667,0.0000,0.2030,0.1071,0.1667,1.0000,0.8333
372013,9.5000,3.5000,1.5000,0.5000,0.0000,0.0000,0.0000,0.5000,0.5000
347158,11.1429,4.0000,2.8571,0.8571,0.1830,0.1313,0.0889,1.0000,0.0000
256204,10.0909,4.9091,3.3636,0.4545,0.1162,0.0642,0.0111,0.8182,0.7273
251739,14.0000,6.0000,3.0000,2.0000,�,�,�,4.0000,0.0000
205846,13.0000,8.5000,5.5000,1.0000,0.1245,0.0526,0.0000,0.5000,2.0000
67587,8.0000,3.0000,1.0000,0.0000,�,�,�,0.0000,0.0000
339170,10.5000,4.0000,3.1250,0.3750,0.0852,0.0384,0.0179,1.3750,0.1250
70233,7.0000,2.0000,2.0000,0.0000,�,�,�,1.0000,0.0000
291739,10.0000,7.0000,3.0000,1.0000,�,�,�,2.0000,0.0000
44625,12.3077,6.8462,4.5385,0.7692,0.1869,0.0745,0.0243,1.0769,1.2308
413312,13.3333,7.2667,4.5333,1.0667,0.1657,0.0871,0.1397,2.7333,0.3333
283507,11.8571,6.0000,4.2857,1.5714,0.2798,0.1753,0.2516,1.2857,0.7143
110665,9.7500,4.0000,2.8750,0.2500,0.1155,0.0423,0.0000,0.5000,1.0000
514959,12.0000,6.5000,4.7500,1.0000,0.0928,0.0874,0.0750,2.0000,0.5000
46347,10.0000,6.3333,2.5000,0.0000,0.2792,0.1310,0.0857,0.8333,0.3333
440869,9.1111,3.4444,2.5556,0.3333,0.0794,0.0521,0.0156,1.0000,0.5556
179015,13.2000,7.6000,4.6000,1.2000,0.3256,0.1972,0.1875,1.0000,1.4000
341882,17.0000,6.0000,6.0000,3.0000,�,�,�,3.0000,1.0000
491345,13.6667,6.8333,5.0000,0.6667,0.2047,0.0827,0.0000,1.1667,1.5000
441113,11.6000,5.8000,3.2000,1.6000,0.1609,0.0571,0.0000,0.6000,1.2000
293207,9.7368,4.6842,2.7895,0.4737,0.1258,0.0633,0.0693,1.4737,0.6316
370315,10.0000,6.8000,2.5000,0.3000,0.2278,0.1338,0.1256,1.9000,1.1000
110550,9.9000,4.4000,2.9000,0.7000,0.1380,0.1020,0.0444,1.4000,0.5000
522146,8.2000,4.4000,1.8000,0.4000,0.3159,0.1518,0.1625,0.8000,0.2000
262489,21.0000,17.0000,5.5000,2.0000,0.5886,0.1951,0.0909,0.5000,4.0000
463578,10.2500,3.8750,2.7500,0.8750,0.1440,0.0966,0.0317,1.3750,0.2500
475346,12.0000,10.0000,5.0000,1.0000,0.1127,0.0250,0.0000,1.0000,0.0000
14534,14.1429,8.2857,5.8571,1.4286,0.2374,0.1287,0.0778,1.1429,1.7143
2038,11.5000,8.5000,3.5000,1.0000,0.1904,0.1481,0.1000,0.5000,1.0000
524447,11.1250,7.2500,3.3750,0.2500,0.4106,0.2281,0.1327,0.6250,1.1250
389856,15.0000,10.0000,5.6667,3.0000,0.2474,0.0702,0.0000,1.3333,1.6667
477646,5.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
385266,11.4444,6.1111,2.2222,0.8889,0.1580,0.0846,0.0893,0.8889,0.5556
55028,7.0000,1.0000,2.0000,0.0000,�,�,�,0.0000,0.0000
351006,12.1667,7.8333,3.6667,0.6667,0.2868,0.1292,0.0622,0.8333,1.6667
84831,11.4286,7.8571,3.7143,0.0000,0.2034,0.0882,0.0000,0.8571,0.8571
423138,14.8571,7.5714,5.4286,1.4286,0.3184,0.1905,0.1152,1.8571,0.8571
447068,11.0000,5.0000,6.0000,2.0000,�,�,�,2.0000,1.0000
148418,14.0000,8.6667,5.3333,0.6667,0.2836,0.1003,0.0000,2.0000,2.0000
71593,16.2000,9.8000,5.2000,1.4000,0.2290,0.1446,0.1104,1.2000,1.2000
265152,9.5000,6.5000,2.0000,0.2500,0.0698,0.0640,0.1083,0.7500,0.5000
16377,15.3333,6.0000,5.3333,1.3333,0.1844,0.1750,0.1667,1.0000,0.3333
399178,12.0000,7.0000,7.0000,2.0000,�,�,�,0.0000,0.0000
60229,11.1667,6.5833,3.0000,1.1667,0.2140,0.1151,0.1187,0.5833,1.3333
490806,13.4000,8.0000,6.4000,0.8000,0.1977,0.0688,0.0000,1.6000,1.0000
131286,12.0000,6.6667,4.0000,1.1111,0.1578,0.0988,0.0910,1.2222,0.5556
530518,12.5000,6.0000,3.5000,0.0000,0.1283,0.0500,0.0000,1.0000,1.5000
257871,12.5000,6.5000,3.5000,1.2500,0.0842,0.0795,0.1000,0.7500,1.0000
454706,9.6667,3.8889,3.0000,0.2222,0.2587,0.1894,0.1562,0.6667,0.7778
434374,9.0833,4.8333,2.0000,0.4167,0.1052,0.0735,0.0446,1.3333,0.9167
342404,11.8000,5.6000,3.4000,1.0000,0.1582,0.0760,0.0500,0.6000,0.8000
413611,17.5000,9.5000,6.5000,1.5000,0.4097,0.1765,0.0000,1.5000,2.5000
423092,10.5000,8.0000,3.5000,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000
490147,12.7500,6.7500,5.7500,1.1667,0.1897,0.1131,0.0558,0.9167,0.9167
129299,20.3333,12.3333,10.3333,4.3333,0.2501,0.1463,0.0938,4.0000,1.3333
161355,23.0000,10.0000,8.0000,3.0000,�,�,�,1.0000,2.0000
400308,13.5000,9.0000,4.0000,1.0000,0.6527,0.2400,0.0000,0.5000,3.0000
493379,13.7500,10.0000,4.2500,1.5000,0.2326,0.0745,0.0944,1.7500,0.7500
492662,8.8571,4.2857,1.8571,0.5714,0.1215,0.0438,0.0208,0.4286,0.5714
492551,11.8000,7.0000,3.6000,1.2000,0.3366,0.2409,0.1826,3.6000,0.4000
388484,16.3333,6.3333,7.0000,2.0000,0.2144,0.1349,0.2500,3.3333,0.0000
228010,7.6667,3.6667,2.0000,0.3333,0.2097,0.1190,0.1000,0.6667,0.6667
388503,11.8000,6.9000,4.7000,0.9000,0.1950,0.0923,0.0495,1.3000,1.1000
468768,11.2857,4.5714,2.5714,0.5714,0.1719,0.0815,0.0333,1.1429,1.2857
414294,7.5000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000
174083,11.5455,8.5455,2.8182,0.3636,0.2484,0.1369,0.0983,1.4545,1.3636
102852,11.1667,6.8333,3.5000,1.3333,0.0686,0.0621,0.0143,0.6667,0.6667
345857,10.8333,11.8333,6.0000,1.5000,0.2178,0.0658,0.0000,1.8333,2.1667
125101,14.1429,6.7143,4.5714,1.1429,0.2203,0.1001,0.0971,1.7143,1.4286
386721,15.0000,9.0000,5.0000,0.0000,�,�,�,1.0000,2.0000
390820,10.9286,6.0000,2.9286,0.5714,0.1753,0.1046,0.0316,0.5000,0.9286
385958,10.2857,3.4286,2.5714,0.5714,0.1097,0.0529,0.0278,1.1429,0.2857
355076,12.0000,5.3333,6.0000,0.6667,0.1728,0.0417,0.0000,1.3333,0.3333
2192,10.2727,5.4545,1.8182,0.4545,0.2091,0.1358,0.0697,1.0909,0.9091
533706,11.0000,5.6923,2.6923,0.8462,0.1735,0.0941,0.0687,0.5385,1.0000
491813,14.0000,8.2500,4.8750,0.8750,0.1794,0.0841,0.0240,0.5000,1.6250
56336,10.8571,4.1429,3.2857,0.4286,0.1065,0.0747,0.0750,0.4286,0.5714
468681,20.3333,14.0000,11.0000,3.0000,0.5510,0.1583,0.0833,1.3333,4.0000
219925,16.8333,12.6667,6.3333,1.8333,0.2756,0.1256,0.0533,1.8333,1.6667
256380,15.5556,8.7778,5.3333,1.1111,0.3685,0.1660,0.0573,1.0000,2.1111
428453,17.0000,9.0000,4.0000,1.0000,�,�,�,1.0000,1.0000
313106,13.0000,5.2500,4.5000,1.0000,0.1538,0.1005,0.2000,1.7500,0.2500
139299,12.5000,2.5000,5.0000,1.0000,0.0627,0.0625,0.2000,1.0000,0.5000
330776,13.4615,6.4615,4.6154,1.3077,0.1036,0.0517,0.0618,1.6923,0.3077
36168,18.6667,7.3333,9.3333,2.6667,0.3828,0.1974,0.2143,2.0000,1.3333
503822,9.7500,3.7500,3.0000,0.2500,0.0411,0.0196,0.0667,0.7500,0.2500
285366,9.8000,4.0000,3.4000,0.4000,0.0610,0.0288,0.0556,1.6000,0.2000
534943,14.0000,4.0000,4.0000,1.5000,0.4272,0.2222,0.2500,1.0000,0.5000
495749,12.0000,6.3333,4.3333,1.0000,0.3736,0.1198,0.0000,0.6667,2.3333
257051,7.0000,2.0000,1.0000,0.0000,�,�,�,1.0000,0.0000
467449,8.4000,4.8000,1.8000,0.0000,0.0513,0.0577,0.0833,1.6000,0.6000
387466,9.0000,3.8571,1.8571,0.1429,0.0687,0.0294,0.0000,0.5714,0.8571
27897,11.4615,6.3846,4.1538,0.6154,0.2346,0.1047,0.0521,0.6154,1.2308
265545,9.0000,5.0000,3.0000,1.0000,�,�,�,1.0000,2.0000
437555,10.0000,4.0000,1.0000,0.0000,�,�,�,0.0000,0.0000
351821,12.0000,6.0000,3.0000,1.0000,�,�,�,1.0000,1.0000
228351,12.1000,6.8000,4.2000,0.5000,0.1967,0.0869,0.0735,1.6000,1.3000
415141,13.5000,4.0000,5.0000,1.5000,0.0188,0.0286,0.0000,0.5000,1.0000
480380,13.2000,9.6000,3.8000,0.6000,0.4131,0.1783,0.0801,3.0000,1.6000
38168,13.4444,7.1111,6.3333,1.2222,0.1835,0.0845,0.0762,1.5556,1.8889
437430,9.0000,2.7500,1.7500,0.5000,0.1961,0.1190,0.0556,1.0000,0.5000
385859,11.5000,5.7500,4.2500,0.7500,0.1036,0.0654,0.0833,2.0000,0.5000
499425,11.0000,6.1250,3.5000,0.8750,0.1870,0.0858,0.0571,1.2500,0.3750
528463,14.6250,12.8750,6.7500,1.5000,0.2521,0.1425,0.1492,2.2500,1.1250
291205,12.4000,6.8000,2.6000,0.8000,0.1915,0.0703,0.0500,0.8000,1.0000
502673,9.0000,2.5000,2.5000,1.0000,0.0000,0.0000,0.0000,0.5000,1.0000
199263,12.4000,7.4000,3.2000,2.2000,0.1879,0.0802,0.0556,1.0000,1.0000
223582,11.2857,7.4286,2.5714,1.0000,0.1580,0.0573,0.0000,0.2857,1.2857
526756,18.6000,10.2000,6.6000,2.4000,0.2113,0.1555,0.1608,2.8000,1.6000
344361,9.0000,3.8000,1.8000,0.4000,0.0965,0.0551,0.0417,0.6000,0.4000
507952,10.6923,6.2308,3.7692,0.5385,0.1867,0.0656,0.0443,0.8462,1.3846
82010,13.5000,12.5000,5.0000,2.0000,0.1148,0.1081,0.0833,0.5000,3.0000
376331,9.3333,4.3333,3.1667,0.4167,0.1301,0.0757,0.0409,1.1667,0.6667
170114,9.8333,7.3333,3.0000,0.5000,0.1562,0.0667,0.0533,1.5000,1.0000
374659,11.7143,4.7143,3.2857,0.7143,0.1225,0.0563,0.0000,1.2857,1.0000
27876,12.4000,7.8000,3.4000,0.8000,0.1317,0.0533,0.0312,1.0000,1.4000
535260,13.0000,7.6667,3.6667,0.0000,0.2661,0.1152,0.0000,0.0000,2.3333
222652,13.6000,7.4000,4.2000,1.2000,0.2074,0.0613,0.0968,2.2000,2.6000
467614,11.3333,6.1667,6.5000,1.0000,0.1192,0.0794,0.1107,1.1667,0.1667
298989,13.0000,6.0000,4.3333,1.0000,0.2032,0.0627,0.0000,0.3333,1.0000
198319,8.8333,4.0000,2.0000,0.5000,0.0858,0.0500,0.0000,0.5000,0.8333
221283,18.0000,5.6667,6.0000,1.6667,0.1391,0.1029,0.1111,1.3333,1.6667
18052,12.3333,5.0000,4.8333,1.0000,0.1499,0.0987,0.0750,1.6667,0.6667
2053,13.0000,7.0000,4.0000,1.0000,0.2183,0.1214,0.0417,1.7500,1.0000
152026,11.0000,8.6000,2.8000,0.4000,0.5239,0.3009,0.1402,1.8000,2.2000
494592,14.0000,6.7500,4.2500,1.6250,0.1818,0.0998,0.0833,0.7500,0.8750
346937,15.0000,8.0000,2.0000,1.0000,�,�,�,1.0000,0.0000
33826,11.4667,7.0000,3.4000,1.0000,0.1193,0.0645,0.0383,1.1333,0.6000
340575,10.3333,5.1667,3.0000,0.3333,0.1846,0.0911,0.0000,1.1667,1.3333
102451,10.0000,4.8333,1.8333,0.5000,0.0456,0.0179,0.0000,0.5000,0.5000
175951,13.5000,8.7500,6.0000,1.5000,0.1932,0.0735,0.0662,1.7500,1.6250
520752,14.2000,8.0000,5.4000,1.4000,0.1536,0.0886,0.0000,1.8000,1.0000
210242,16.0000,7.0000,8.0000,2.0000,�,�,�,4.0000,0.0000
464051,13.5000,8.0000,3.5000,2.5000,0.0843,0.0323,0.0000,0.5000,1.5000
283674,12.6667,4.3333,4.0000,1.6667,0.1510,0.0627,0.1667,1.3333,0.3333
349702,9.2857,5.5714,2.4286,0.0000,0.2482,0.1776,0.0516,1.0000,0.7143
369014,10.1538,5.0000,3.0769,0.5385,0.1409,0.0862,0.1347,0.6923,0.5385
363997,14.6667,11.6667,4.3333,0.6667,0.3643,0.2009,0.1333,1.3333,1.0000
58543,10.0000,12.0000,1.3333,0.6667,0.2533,0.1250,0.0455,0.6667,2.3333
39348,11.4000,5.0500,3.9000,0.9000,0.1734,0.1096,0.0964,1.3500,0.6000
57603,7.0000,3.0000,1.0000,0.0000,�,�,�,0.0000,0.0000
425412,11.5000,3.5000,3.0000,1.0000,0.1503,0.1000,0.2500,1.5000,0.0000
251721,7.6667,1.0000,1.0000,0.3333,0.0000,0.0000,0.0000,1.0000,0.0000
324354,8.7500,3.8750,1.8750,0.7500,0.0157,0.0268,0.0490,0.3750,0.2500
374108,12.3750,8.1250,4.1250,1.0000,0.2201,0.0885,0.0357,1.0000,1.1250
287790,12.0833,6.7500,4.0000,0.8333,0.0949,0.0543,0.0806,1.4167,0.5000
52016,10.0000,2.0000,3.0000,1.0000,�,�,�,1.0000,0.0000
507675,12.0000,6.3333,3.6667,0.6667,0.1938,0.1213,0.1548,0.0000,1.3333
251894,11.0000,6.7500,3.5000,0.0000,0.1377,0.1075,0.0714,0.7500,1.0000
141077,12.5000,6.2500,3.8333,0.9167,0.2103,0.1219,0.1287,1.4167,0.9167
16486,9.5000,3.0000,3.5000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000
169520,11.6667,5.6667,3.0000,1.0000,0.1545,0.1195,0.1250,1.0000,0.6667
227490,11.8571,5.0000,4.8571,0.8571,0.2217,0.1041,0.0972,1.1429,0.5714
125404,14.2500,7.7500,5.7500,1.2500,0.1506,0.0903,0.0952,1.2500,1.2500
460037,7.0000,4.3333,0.3333,0.3333,0.0000,0.0000,0.0000,0.3333,0.6667
464849,11.6000,7.7000,3.1000,1.2000,0.4149,0.3425,0.3749,0.2000,1.5000
14181,13.2500,7.2500,3.6250,0.7500,0.1136,0.0520,0.0204,0.7500,0.3750
126313,9.4545,4.3636,1.5455,0.1818,0.1596,0.1136,0.1167,0.5455,0.1818
312768,15.0000,11.0000,4.0000,2.0000,�,�,�,1.0000,1.0000
315780,13.0000,8.5000,2.5000,1.0000,0.1891,0.1000,0.0000,1.0000,2.0000
376536,14.0000,9.7500,4.2500,0.5000,0.2433,0.1247,0.0417,1.2500,1.7500
87991,12.7273,9.3636,4.8182,0.9091,0.0914,0.0525,0.0391,1.3636,0.8182
238697,13.3750,9.6250,4.3750,1.2500,0.2237,0.0759,0.0362,1.7500,2.1250
179686,14.0000,9.3333,7.6667,1.6667,0.0822,0.0703,0.0556,4.3333,0.6667
155962,14.1667,8.6667,5.0000,1.5000,0.1892,0.1247,0.0583,1.3333,0.6667
126428,16.0000,9.3333,5.0000,1.3333,0.3676,0.1452,0.0833,1.6667,1.6667
344247,10.2632,4.8947,3.1579,0.6316,0.0597,0.0307,0.0337,1.2632,0.3684
280898,13.4545,10.0000,3.9091,0.8182,0.1934,0.1040,0.0736,1.7273,0.9091
358442,10.2500,5.5000,4.7500,0.2500,0.1763,0.0846,0.0000,1.0000,0.5000
258523,14.0000,5.5714,4.7143,1.8571,0.2132,0.1144,0.0732,2.4286,0.2857
68315,8.5000,2.5000,2.0000,0.5000,0.0000,0.0000,0.0000,0.5000,1.0000
294853,13.0000,8.0000,4.6000,1.4000,0.1869,0.0646,0.0742,1.0000,0.2000
102653,19.0000,7.6667,7.0000,1.3333,0.0812,0.0542,0.0000,0.6667,1.3333
499465,12.4000,8.2000,5.6000,0.9000,0.1754,0.0931,0.0463,0.6000,1.1000
78713,14.6667,12.0000,6.3333,1.0000,0.4519,0.1413,0.0667,0.3333,3.0000
319145,22.0000,11.0000,7.0000,3.0000,�,�,�,3.0000,1.0000
396336,17.6667,10.6667,5.3333,1.3333,0.2628,0.1053,0.0625,1.6667,2.6667
395926,8.6667,4.0000,3.0000,0.3333,0.0825,0.0667,0.0000,1.3333,0.3333
289206,14.1667,8.3333,5.3333,1.0000,0.3400,0.1819,0.0831,1.5000,1.3333
457857,14.6000,9.2000,5.4000,1.6000,0.1917,0.0952,0.0625,0.4000,2.0000
384328,6.0000,2.0000,1.0000,0.0000,�,�,�,0.0000,0.0000
319956,12.5000,8.5000,3.0000,1.0000,0.4515,0.1852,0.0000,0.5000,3.0000
396486,27.0000,38.0000,29.0000,5.0000,�,�,�,8.0000,8.0000
425404,12.0000,10.6000,3.8000,1.0000,0.1952,0.0728,0.0772,1.2000,1.5000
399513,12.7500,7.1250,4.0000,0.7500,0.2479,0.1297,0.0583,1.0000,0.7500
184501,12.0000,5.2500,3.2500,0.5000,0.2845,0.1005,0.0000,0.7500,1.0000
204632,11.8000,5.6000,2.2000,1.0000,0.1983,0.0625,0.0000,0.8000,1.4000
488366,10.3750,7.5000,3.7500,0.7500,0.1575,0.0580,0.0286,0.5000,1.2500
85028,16.2222,11.2222,6.4444,2.0000,0.2861,0.1519,0.0947,1.8889,1.4444
500695,11.5000,6.6000,2.9000,1.4000,0.1257,0.0937,0.1040,0.8000,0.9000
160175,10.6250,4.6250,3.3750,0.4375,0.2540,0.1411,0.0283,0.1875,0.5625
130545,11.5000,5.5714,3.9286,1.0000,0.1567,0.1127,0.0853,1.0000,0.7143
414579,12.7500,7.2500,5.0833,1.0000,0.2724,0.1100,0.0076,0.6667,1.0833
321341,9.5833,3.1667,3.0833,0.5833,0.1656,0.0791,0.0606,1.1667,0.5833
159367,9.3333,6.3333,1.6667,0.6667,0.1520,0.0801,0.1339,0.6667,0.0000
400397,9.8889,5.7222,2.4444,0.5000,0.1610,0.0766,0.0713,0.8333,0.8889
280908,15.0000,6.0000,4.8000,1.2000,0.0474,0.0240,0.0000,1.8000,0.6000
27291,9.0000,5.0000,3.3333,1.0000,0.1029,0.0357,0.0000,1.6667,0.0000
92545,13.0000,9.7143,4.2857,1.7143,0.3201,0.1429,0.0806,0.4286,1.7143
434355,9.7500,6.7500,2.2500,0.6250,0.1660,0.0941,0.0680,1.5000,1.1250
489522,11.2500,4.5000,3.5000,0.0000,0.1442,0.1259,0.0667,0.7500,0.2500
371950,16.0000,16.0000,7.0000,2.0000,�,�,�,2.0000,1.0000
350165,13.1429,6.1429,6.2857,1.7143,0.2627,0.1314,0.0694,1.8571,1.0000
520463,10.0000,5.0000,3.0000,0.4000,0.1914,0.0935,0.1250,1.2000,1.2000
334678,11.0000,3.0000,3.0000,0.5000,0.0000,0.0000,0.0000,2.0000,0.5000
256305,12.3333,6.6667,3.5000,1.1667,0.0548,0.0348,0.0889,2.0000,0.3333
89296,12.3333,5.3333,5.6667,1.0000,0.2284,0.0714,0.0455,1.3333,0.6667
144986,12.0000,5.2500,4.3750,1.2500,0.1822,0.1101,0.0857,1.1250,0.7500
22477,6.0000,5.0000,0.0000,0.0000,�,�,�,0.0000,0.0000
59317,14.3333,8.3333,4.3333,2.3333,0.1274,0.0773,0.0455,2.3333,0.3333
253882,13.5000,9.1667,4.8333,1.0000,0.3187,0.1568,0.0462,0.8333,1.8333
52817,14.0000,7.3333,4.3333,1.3333,0.2684,0.1366,0.0625,1.3333,1.3333
118452,14.5000,9.6667,5.0000,1.8333,0.0670,0.0597,0.0848,1.3333,0.5000
416673,10.0000,8.3333,3.6667,0.6667,0.1189,0.0625,0.0333,1.0000,1.6667
368681,15.3333,9.6667,4.6667,2.0000,0.1250,0.0633,0.1339,3.6667,0.0000
426406,14.3750,7.8750,3.5000,1.3750,0.2493,0.1281,0.1000,1.7500,0.8750
28449,11.0000,5.6000,1.6000,0.4000,0.1415,0.0735,0.0417,0.6000,0.8000
205752,12.0000,10.0000,2.6667,0.6667,0.1040,0.0333,0.0000,0.3333,1.3333
396863,10.0000,12.0000,1.0000,0.0000,�,�,�,0.0000,1.0000
400717,18.2857,14.1429,5.8571,2.7143,0.3379,0.1621,0.0979,1.5714,2.5714
237489,15.8000,16.8000,5.6000,2.0000,0.4121,0.1788,0.0842,1.4000,3.0000
495772,11.3750,6.1250,4.1250,0.8750,0.1978,0.0875,0.0612,1.1250,0.6250
503367,7.8333,2.8333,1.8333,0.3333,0.1864,0.1546,0.1000,0.1667,0.1667
202687,13.1667,6.5000,3.6667,1.3333,0.2158,0.0920,0.0000,1.3333,1.0000
227356,11.8000,7.4000,4.8000,0.6000,0.2486,0.0972,0.0625,1.2000,1.2000
376863,17.0000,11.6000,5.8000,1.2000,0.2923,0.1980,0.1500,0.8000,1.6000
39500,13.6667,6.6667,6.3333,1.3333,0.1878,0.0694,0.0000,2.0000,1.3333
505438,17.2000,9.8000,5.8000,2.1000,0.2275,0.1078,0.1066,2.3000,0.7000
161398,14.0000,8.5000,4.8750,1.1250,0.1745,0.0899,0.0541,1.2500,1.1250
380465,13.8571,8.4286,4.7143,1.1429,0.1509,0.0845,0.0208,1.2857,0.8571
376277,8.0000,5.0000,1.0000,0.0000,�,�,�,1.0000,0.0000
508847,10.8750,6.0000,2.8750,0.2500,0.2290,0.1248,0.0951,0.8750,0.3750
498065,10.0000,5.5000,2.3333,0.5000,0.2118,0.1144,0.0400,0.6667,1.0000
16240,10.0000,5.0000,1.0000,1.0000,�,�,�,2.0000,0.0000
200011,9.5000,3.5000,2.5000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000
184443,10.9091,6.5455,4.0909,0.4545,0.1341,0.0681,0.0307,1.6364,0.6364
377909,9.5000,3.5000,3.5000,0.5000,0.0000,0.0000,0.0000,1.0000,1.5000
116279,12.8182,5.1818,4.3636,1.3636,0.2381,0.1662,0.1740,2.1818,0.4545
148191,14.3333,5.3333,6.3333,2.0000,0.1191,0.0694,0.0714,1.3333,1.0000
476953,22.0000,12.0000,9.0000,1.0000,�,�,�,3.0000,1.0000
115024,8.0000,4.0000,1.7500,0.5000,0.0989,0.0476,0.0000,0.5000,0.0000
223730,8.5000,3.7500,2.2500,0.0000,0.1799,0.0714,0.1667,0.2500,0.2500
257639,9.0000,3.3333,1.6667,0.0000,0.0000,0.0000,0.0000,1.3333,0.0000
318633,11.2857,6.4286,3.4286,0.5714,0.1948,0.1537,0.2269,1.4286,1.0000
454153,14.6667,9.0000,3.1667,0.8333,0.1503,0.0718,0.0625,1.0000,0.8333
329167,11.3333,10.0000,2.6667,0.0000,0.3108,0.1367,0.0417,1.0000,1.0000
380466,11.6154,6.2308,3.1538,0.9231,0.1467,0.0825,0.0701,1.0000,0.7692
10770,11.4000,5.4667,3.5333,0.6667,0.1202,0.0646,0.0102,1.1333,0.7333
255757,10.8000,5.4000,3.3000,0.4000,0.1970,0.0821,0.0966,0.3000,1.1000
51457,13.6667,12.3333,6.6667,1.0000,0.2543,0.0930,0.0000,1.0000,3.0000
267024,8.5000,5.0000,1.5000,0.0000,0.0214,0.0500,0.0000,0.5000,0.0000
280257,9.5000,4.1250,2.1250,0.6250,0.1671,0.0781,0.0655,1.0000,0.5000
391837,9.2000,3.8000,2.4000,0.8000,0.0844,0.0403,0.0000,1.2000,0.4000
176174,11.3333,8.6667,3.3333,0.6667,0.1792,0.1500,0.1667,3.0000,1.0000
380349,14.0000,9.0000,6.0000,0.5000,0.4210,0.2222,0.1111,1.5000,0.5000
178404,17.5000,10.0000,10.0000,2.5000,0.4046,0.2222,0.0000,2.0000,1.0000
272276,12.2857,5.5714,4.8571,0.5714,0.2190,0.1036,0.0370,1.0000,0.5714
412280,11.8000,7.2000,3.2000,1.2000,0.1139,0.0104,0.0156,2.2000,0.8000
398392,15.8000,6.0000,6.6000,1.0000,0.2855,0.1244,0.0417,1.4000,1.4000
489093,11.2000,7.4000,2.0000,0.6000,0.1566,0.0878,0.0972,2.0000,0.6000
36087,14.5000,6.5000,6.5000,1.5000,0.4263,0.1923,0.1111,2.5000,0.0000
353355,13.6000,6.4000,4.4000,1.0000,0.2588,0.1606,0.1667,0.8000,1.8000
394464,12.0000,4.0000,4.0000,1.0000,0.2252,0.1333,0.0000,0.6000,0.6000
218712,13.6667,11.3333,8.0000,1.5000,0.2620,0.1364,0.0677,2.3333,1.0000
170381,9.5000,2.5000,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
420476,10.8571,4.4286,2.1429,1.0000,0.1352,0.0780,0.0208,0.8571,0.2857
254323,12.6667,6.0000,4.3333,1.3333,0.0327,0.0263,0.0000,1.0000,1.0000
312636,10.9000,5.9000,3.1000,0.4000,0.2482,0.1338,0.0278,0.4000,0.9000
481017,13.0000,12.5000,5.0000,1.0000,0.2783,0.1379,0.0833,2.0000,1.0000
171003,10.0000,7.0000,3.6667,1.3333,0.3827,0.2238,0.2333,0.6667,0.3333
182315,7.6667,2.6667,1.3333,0.3333,0.0000,0.0000,0.0000,1.0000,0.3333
530602,10.3333,5.6667,3.3333,0.3333,0.0667,0.0476,0.0000,1.3333,0.6667
45271,13.5000,6.5000,4.0000,1.0000,0.1365,0.0500,0.0000,1.5000,1.5000
162881,9.7143,5.0000,3.0000,0.2857,0.1021,0.0540,0.0238,1.1429,1.0000
340039,12.7500,5.8333,3.8333,1.1667,0.1035,0.0716,0.0939,1.5833,0.6667
522969,20.0000,10.0000,10.5000,2.0000,0.3833,0.2500,0.1111,3.0000,1.0000
531973,14.5714,8.7143,4.4286,1.2857,0.2511,0.1547,0.0859,1.5714,1.0000
473162,15.8000,10.4000,8.2000,2.0000,0.3281,0.1493,0.1155,1.2000,2.4000
289017,14.0000,12.6667,4.3333,0.6667,0.4409,0.2094,0.0714,2.0000,3.0000
46782,18.0000,10.2000,7.2000,1.6000,0.2288,0.1025,0.0799,2.6000,1.8000
139306,12.3333,7.6667,4.3333,1.3333,0.1834,0.1214,0.1548,1.3333,0.3333
430622,17.4000,9.4000,5.6000,1.4000,0.3330,0.1749,0.1389,1.8000,1.6000
281804,9.7500,5.2500,2.7500,0.0000,0.0951,0.0185,0.0000,0.5000,1.2500
416022,13.0000,10.4000,5.4000,0.6000,0.2639,0.1221,0.0616,0.8000,1.4000
198175,11.9091,8.8182,4.0909,0.5455,0.0905,0.0681,0.0740,1.8182,0.9091
